"site","file","max_cicada_amp","max_running_avg","max_tone_amp","sound_level"
"eno","eno_0516_circle1_clipped.mp3",0.123991173988354,0.0492178009668926,1,0.0492178009668926
"eno","eno_0516_circle2_clipped.mp3",0.194582876115804,0.063142760599244,1,0.063142760599244
"eno","eno_0516_circle3_clipped.mp3",0.241745416123227,0.0795442842880514,1,0.0795442842880514
"eno","eno_0516_circle4_clipped.mp3",0.214670943537685,0.0905574157103185,1,0.0905574157103185
"eno","eno_0516_circle5_clipped.mp3",0.140244568072056,0.0464235362552059,1,0.0464235362552059
"eno","eno_0516_circle6_clipped.mp3",0.27772280375146,0.0966392895404076,1,0.0966392895404076
"eno","eno_0516_circle7_clipped.mp3",0.0383101327319368,0.0162995776331218,1,0.0162995776331218
"eno","eno_0516_circle8_clipped.mp3",0.0790194983783698,0.0340831269648552,1,0.0340831269648552
"eno","eno_0521_circle1_clipped.mp3",0.105688550244913,0.0468213408813654,1,0.0468213408813654
"eno","eno_0521_circle2_clipped.mp3",0.466980011218094,0.197358706693672,1,0.197358706693672
"eno","eno_0521_circle3_clipped.mp3",0.440890031592905,0.175946552785442,1,0.175946552785442
"eno","eno_0521_circle4_clipped.mp3",0.15518694540608,0.0554979701541159,1,0.0554979701541159
"eno","eno_0521_circle5_clipped.mp3",0.354952326840142,0.125010890956302,1,0.125010890956302
"eno","eno_0521_circle6_clipped.mp3",0.0820159740906729,0.0377830786049445,1,0.0377830786049445
"eno","eno_0521_circle7_clipped.mp3",0.0882016959922424,0.0349648056914809,0.222920437016754,0.156848811887324
"eno","eno_0521_circle8_clipped.mp3",0.084136888764637,0.0327941254739184,1,0.0327941254739184
"eno","eno_0528_circle1_clipped.mp3",0.068931145982139,0.0238485050013888,1,0.0238485050013888
"eno","eno_0528_circle2_clipped.mp3",0.0369517517781123,0.0156373252322538,0.579951508178947,0.0269631598706505
"eno","eno_0528_circle3_clipped.mp3",0.0381790557715213,0.012231436205488,1,0.012231436205488
"eno","eno_0528_circle4_clipped.mp3",0.0380150919528866,0.0183845075750125,1,0.0183845075750125
"eno","eno_0528_circle5_clipped.mp3",0.0378598246166285,0.0147541747875348,1,0.0147541747875348
"eno","eno_0528_circle6_clipped.mp3",0.0144682441355753,0.00616238496110018,1,0.00616238496110018
"eno","eno_0528_circle7_clipped.mp3",0.0124280743507632,0.00466536917290249,1,0.00466536917290249
"eno","eno_0528_circle8_clipped.mp3",0.0224653130506923,0.00735275164697452,1,0.00735275164697452
"eno","eno_0604_circle1_clipped.mp3",0.018036005978289,0.00628798112141131,1,0.00628798112141131
"eno","eno_0604_circle2_clipped.mp3",0.0194856495831193,0.00609381898881129,1,0.00609381898881129
"eno","eno_0604_circle3_clipped.mp3",0.0849262852599996,0.037458802155184,1,0.037458802155184
"eno","eno_0604_circle4_clipped.mp3",0.0173470999093687,0.00712891532305847,1,0.00712891532305847
"eno","eno_0604_circle5_clipped.mp3",0.033229304244197,0.0118478461436375,1,0.0118478461436375
"eno","eno_0604_circle6_clipped.mp3",0.0160558618880792,0.00642657114989131,1,0.00642657114989131
"eno","eno_0604_circle7_clipped.mp3",0.0241892013663051,0.0103411401770687,1,0.0103411401770687
"eno","eno_0604_circle8_clipped.mp3",0.0605291338875178,0.0281789617617107,1,0.0281789617617107
"eno","eno_0611_circle1_clipped.mp3",0.0510029555139764,0.0215335696651045,1,0.0215335696651045
"eno","eno_0611_circle2_clipped.mp3",0.0270959202355291,0.0097174944881898,1,0.0097174944881898
"eno","eno_0611_circle3_clipped.mp3",0.0532943102259018,0.0214562133649516,1,0.0214562133649516
"eno","eno_0611_circle4_clipped.mp3",0.0326836437543182,0.0127822327263684,1,0.0127822327263684
"eno","eno_0611_circle5_clipped.mp3",0.0219149264537777,0.00845999650853953,1,0.00845999650853953
"eno","eno_0611_circle6_clipped.mp3",0.0467061298226271,0.0166897194012771,1,0.0166897194012771
"eno","eno_0611_circle7_clipped.mp3",0.0346566897704534,0.0138088909974933,1,0.0138088909974933
"eno","eno_0611_circle8_clipped.mp3",0.0397735127144636,0.0141070087180511,1,0.0141070087180511
"eno","eno_0618_circle1_clipped.mp3",0.0182516374124797,0.00820795109796426,1,0.00820795109796426
"eno","eno_0618_circle2_clipped.mp3",0.0235886227105687,0.00935534285828244,1,0.00935534285828244
"eno","eno_0618_circle3_clipped.mp3",0.0730749103400058,0.0290927519746928,1,0.0290927519746928
"eno","eno_0618_circle4_clipped.mp3",0.0325100429952107,0.0103596999807885,1,0.0103596999807885
"eno","eno_0618_circle5_clipped.mp3",0.0377780343781169,0.0179614582846966,1,0.0179614582846966
"eno","eno_0618_circle6_clipped.mp3",0.0530957080714855,0.0203199856302878,1,0.0203199856302878
"eno","eno_0702_circle1_clipped.mp3",0.0410446877130429,0.0148110597144469,1,0.0148110597144469
"eno","eno_0702_circle2_clipped.mp3",0.0149664150066874,0.00597088318660663,0.45173694682559,0.0132176108874086
"eno","eno_0702_circle3_clipped.mp3",0.0496774983883187,0.0185861685407871,1,0.0185861685407871
"eno","eno_0702_circle4_clipped.mp3",0.0827429483633241,0.028601982025621,1,0.028601982025621
"eno","eno_0702_circle5_clipped.mp3",0.0243233869402981,0.00963527907029526,1,0.00963527907029526
"eno","eno_0702_circle6_clipped.mp3",0.0638804944327483,0.0224537484506409,1,0.0224537484506409
"eno","eno_0702_circle7_clipped.mp3",0.0310172574726606,0.0113970899743745,1,0.0113970899743745
"eno","eno_0702_circle8_clipped.mp3",0.0501472038010021,0.0185620284197307,1,0.0185620284197307
"jmill","jmill_0513_circle1_Clipped.mp3.mp3",0.177952636854313,0.0701517190305283,1,0.0701517190305283
"jmill","JMill_0513_Circle2_Clipped.mp3",0.0824044548698875,0.0354685478384821,1,0.0354685478384821
"jmill","JMill_0513_Circle3_Clipped.mp3",0.105852756764064,0.0432235811027379,1,0.0432235811027379
"jmill","jmill_0513_circle4_clipped.mp3",0.190572520780991,0.068947708830941,1,0.068947708830941
"jmill","jmill_0513_circle5_clipped.mp3",0.0987645162199015,0.0360838571630103,1,0.0360838571630103
"jmill","jmill_0513_circle6_clipped.mp3",0.157196258193679,0.055564279283692,1,0.055564279283692
"jmill","jmill_0513_circle7_clipped.mp3",0.101343502590215,0.0392367623006778,1,0.0392367623006778
"jmill","jmill_0513_circle8_clipped.mp3",0.262290177364839,0.0938493009840771,1,0.0938493009840771
"jmill","jmill_0520_circle1_clipped.mp3",0.667356524643531,0.214285538370145,1,0.214285538370145
"jmill","jmill_0520_circle2_clipped.mp3",0.673042259142033,0.295210165719776,1,0.295210165719776
"jmill","jmill_0520_circle3_clipped.mp3",0.669754909338669,0.269637156067358,1,0.269637156067358
"jmill","jmill_0520_circle4_clipped.mp3",0.254260540839192,0.107520739958334,1,0.107520739958334
"jmill","jmill_0520_circle5_clipped.mp3",0.339870480385411,0.132465437199623,0.861994552359598,0.153673172106501
"jmill","jmill_0520_circle6_clipped.mp3",0.403132654908211,0.149003965858892,1,0.149003965858892
"jmill","jmill_0520_circle7_clipped.mp3",0.219010618920872,0.0765122160906625,1,0.0765122160906625
"jmill","jmill_0520_circle8_clipped.mp3",0.276947348962983,0.117567409102237,1,0.117567409102237
"jmill","jmill_0528_circle1_clipped.mp3",0.222091259837139,0.0982647976960537,1,0.0982647976960537
"jmill","jmill_0528_circle2_clipped.mp3",0.199263837253906,0.0756367626835938,1,0.0756367626835938
"jmill","jmill_0528_circle3_clipped.mp3",0.214437890718629,0.0928708501074475,1,0.0928708501074475
"jmill","jmill_0528_circle4_clipped.mp3",0.119329953498535,0.04444901045024,1,0.04444901045024
"jmill","jmill_0528_circle5_clipped.mp3",0.127691997777391,0.049160582165436,1,0.049160582165436
"jmill","jmill_0528_circle6_clipped.mp3",0.133776367795916,0.0472496918647382,1,0.0472496918647382
"jmill","jmill_0528_circle7_clipped.mp3",0.0790405236049915,0.0318093883685286,1,0.0318093883685286
"jmill","jmill_0528_circle8_clipped.mp3",0.124154020719729,0.0504274893467861,0.935627836757995,0.0538969527900327
"jmill","jmill_0603_circle1_clipped.mp3",0.0227956190273104,0.00967282433122994,1,0.00967282433122994
"jmill","jmill_0603_circle2_clipped.mp3",0.0489897123416508,0.01934572568084,1,0.01934572568084
"jmill","jmill_0603_circle3_clipped.mp3",0.0387786293455039,0.0184880727754861,0.868890332134711,0.0212777977746215
"jmill","jmill_0603_circle4_clipped.mp3",0.0294582491353002,0.0114665419651666,1,0.0114665419651666
"jmill","jmill_0603_circle5_clipped.mp3",0.0266620057335207,0.0103134597505651,1,0.0103134597505651
"jmill","jmill_0603_circle6_clipped.mp3",0.0759007826808607,0.0301826642924598,1,0.0301826642924598
"jmill","jmill_0603_circle7_clipped.mp3",0.035128738159308,0.0133432228565549,1,0.0133432228565549
"jmill","jmill_0603_circle8_clipped.mp3",0.0264381389069482,0.010835934229779,1,0.010835934229779
"jmill","jmill_0610_circle1_clipped.mp3",0.0528468242510483,0.0189880128360321,1,0.0189880128360321
"jmill","jmill_0610_circle2_clipped.mp3",0.0622766242551404,0.0235135625139369,1,0.0235135625139369
"jmill","jmill_0610_circle3_clipped.mp3",0.0216579161043322,0.0089361350628539,0.926210596743839,0.00964805962517546
"jmill","jmill_0610_circle4_clipped.mp3",0.0241306759796196,0.0094842616132805,1,0.0094842616132805
"jmill","jmill_0610_circle5_clipped.mp3",0.023442550645871,0.00983834987222214,1,0.00983834987222214
"jmill","jmill_0610_circle6_clipped.mp3",0.0248298176136049,0.00954007423328902,1,0.00954007423328902
"jmill","jmill_0610_circle7_clipped.mp3",0.0228161103037753,0.00858696232450011,1,0.00858696232450011
"jmill","jmill_0610_circle8_clipped.mp3",0.0188556925050512,0.00743257838062853,1,0.00743257838062853
"jmill","jmill_0617_circle1_clipped.mp3",0.0151454705623299,0.00705361022865172,1,0.00705361022865172
"jmill","jmill_0617_circle2_clipped.mp3",0.0207969952662349,0.00792037961813151,1,0.00792037961813151
